fold,model,evaluation_structure,MSE,RMSE,MAE,Tail-weighted MAE,OOS R2,Correlation,validation RMSE,selection runtime seconds,refit runtime seconds,parameter count,best parameters
5,Choquet 1-additive scaled-q,rolling_5y,0.0007061317734503252,0.026573140075089454,0.01848568538999844,0.02845598343580062,0.0,-4.218501932770675e-17,0.023974421436847828,0.045044500031508505,0.04344199999468401,12.0,{}
5,Choquet 2-additive,rolling_5y,0.001034099797246771,0.03215742211755741,0.024021463894490818,0.030093105022119416,-0.46445725306187136,0.04931805258304391,0.030288500092485206,0.9820418999879621,0.7971319999778643,56.0,{}
5,Choquet 2-additive L1,rolling_5y,0.0008659292883471141,0.029426676474707675,0.02179704858346859,0.028051088021889267,-0.22629985068648129,0.09192668164123438,0.02893750307424808,3.5999930999823846,0.500348000030499,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
5,Choquet 2-additive scaled-q,rolling_5y,0.0007061317734503252,0.026573140075089454,0.01848568538999844,0.02845598343580062,0.0,-4.218501932770675e-17,0.023974421436847828,0.060088700032792985,0.056009799998719245,57.0,{}
5,Choquet 2-additive scaled-q L1,rolling_5y,0.0007061317734504295,0.026573140075091418,0.018485685389998327,0.02845598343580381,-1.4788170688007085e-13,-4.218501932770675e-17,0.023974421436844327,0.24781089997850358,0.05956609995337203,57.0,"{'regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
5,Choquet model aggregator,rolling_5y,0.0008822483902305308,0.029702666382507327,0.02011526777809754,0.03162925471334125,-0.24941041233657923,-0.005199722333187172,0.023157975755858772,0.5722815999761224,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
5,Elastic net,rolling_5y,0.000720186581701061,0.026836292249509078,0.018957534207396393,0.028490193360486086,-0.019903945381271715,0.004392182152033274,0.030349141653313885,0.03757099999347702,0.002632100018672645,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
5,Explicit interactions,rolling_5y,0.0014423374947134615,0.03797811863051488,0.024875615448397545,0.033657834239471725,-1.0425897105095028,0.07608568944350365,0.03478455494773952,0.020547899999655783,0.003230400034226477,56.0,{'regressor__ridge__alpha': 10.0}
5,Fuzzy Choquet neural network,rolling_5y,0.0007594307549272796,0.027557771225686586,0.018995364282636658,0.02980226365704349,-0.07548021981297226,-0.15798347023876516,0.023422964913904835,0.3192665000096895,0.06913799996254966,154.0,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
5,Gradient boosting,rolling_5y,0.0011176602574037573,0.03343142619458161,0.0226298448416886,0.03156328915279977,-0.5827927582731585,-0.06165314637492524,0.025447115565946223,0.7363998999935575,0.08466920000500977,,"{'regressor__l2_regularization': 0.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 7}"
5,Historical mean,rolling_5y,0.0007061317734503252,0.026573140075089454,0.01848568538999844,0.02845598343580062,0.0,-4.218501932770675e-17,0.023974421436847828,0.004327600006945431,0.002114799979608506,,{}
5,Lasso,rolling_5y,0.0007061317734503252,0.026573140075089454,0.01848568538999844,0.02845598343580062,0.0,-4.218501932770675e-17,0.023974421436847828,0.017346300010103732,0.0025368999922648072,11.0,{'regressor__alpha': 0.01}
5,MLP,rolling_5y,0.0034002554791950404,0.058311709623325575,0.04853643404434493,0.055400095739439915,-3.8153271202917214,-0.08048627639777464,0.03118727619309039,18.07461820001481,0.26506599999265745,193.0,"{'regressor__regressor__alpha': 0.01, 'regressor__regressor__hidden_layer_sizes': (16,), 'regressor__regressor__learning_rate_init': 0.0003, 'regressor__regressor__solver': 'lbfgs'}"
5,Monotone linear,rolling_5y,0.0007397311381144495,0.02719799878877947,0.019775443495137598,0.028232860169003237,-0.04758228694334199,-0.05033700545277071,0.02881072484838134,0.006277700013015419,0.004427800013218075,11.0,{}
5,OLS,rolling_5y,0.0008210341712793066,0.02865369385051963,0.020542905095098155,0.030279833123571336,-0.16272090019054275,-0.02623248817276366,0.03494631250037626,0.004029200004879385,0.0027154000126756728,11.0,{}
5,OLS oriented,rolling_5y,0.0008210341712793066,0.02865369385051963,0.020542905095098155,0.030279833123571336,-0.16272090019054275,-0.02623248817276366,0.03494631250037626,0.005743899964727461,0.004049399984069169,11.0,{}
5,Random forest,rolling_5y,0.0008484595755320427,0.029128329432565176,0.02053796543916967,0.029681583540702695,-0.20155983264464994,-0.11244016623982041,0.024828545457305402,1.7517240999732167,0.23082950001116842,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 20}"
5,Ridge,rolling_5y,0.0008025851098708008,0.028329933107418395,0.020191478609399495,0.0299312609863373,-0.13659396170375104,-0.02896297384979882,0.03407165702741157,0.016355999978259206,0.002402300015091896,11.0,{'regressor__alpha': 10.0}
6,Choquet 1-additive,rolling_5y,0.0007459303615346316,0.027311725715059302,0.022995279485760464,0.02598213341836603,-0.045158542181825245,0.06078157669804707,0.03322707979600789,0.2003711999859661,0.17313289997400716,11.0,{}
6,Choquet 1-additive scaled-q,rolling_5y,0.0007137006793031241,0.02671517694688029,0.022470765322852373,0.025147930974618652,0.0,,0.027043647803858147,0.04675009998027235,0.04214859998319298,12.0,{}
6,Choquet 2-additive,rolling_5y,0.0007927554066333819,0.028155912463164498,0.024145754095872617,0.02755199180247507,-0.11076734214047379,-0.0592258529269998,0.03356268855474377,0.7585027999593876,0.7479371000081301,56.0,{}
6,Choquet 2-additive L1,rolling_5y,0.0007319480415905242,0.02705453828086009,0.02269896518104869,0.025612816579641054,-0.02556724803066901,0.09412275312358692,0.032839216351456625,3.162464599998202,1.0650472000124864,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=0.01, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
6,Choquet 2-additive scaled-q,rolling_5y,0.0007137006793031241,0.02671517694688029,0.022470765322852373,0.025147930974618652,0.0,,0.027043647803858147,0.05801619996782392,0.05586669995682314,57.0,{}
6,Choquet 2-additive scaled-q L1,rolling_5y,0.0007137006793031241,0.02671517694688029,0.022470765322852373,0.025147930974618652,0.0,,0.027043647803858147,0.24721470003714785,0.05738810001639649,57.0,"{'regressor__penalty': L1Penalty(weight=1e-05, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
6,Choquet model aggregator,rolling_5y,0.0007253431919183106,0.02693219619560036,0.023194210406202224,0.026418597126365292,-0.016312878707856138,0.03747475618461342,0.027165327325750912,0.33273429999826476,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
6,Elastic net,rolling_5y,0.00076824701500762,0.02771726925596423,0.02396907269017387,0.027211898468560956,-0.07642746782552634,-0.15562100486460909,0.02864194486316322,0.03575020004063845,0.002231599995866418,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
6,Explicit interactions,rolling_5y,0.0013649417759733172,0.03694511843225458,0.028834709268846157,0.032769308866693686,-0.91248490516512,0.0835459928321536,0.06144878145427459,0.01996309997048229,0.0038499999791383743,56.0,{'regressor__ridge__alpha': 10.0}
6,Fuzzy Choquet neural network,rolling_5y,0.0007285682618051586,0.026992003664143917,0.023374608983920703,0.026829871839987106,-0.02083167766710181,0.24251180072889628,0.027927746819123744,0.3345289999851957,0.07260309997946024,154.0,"{'regressor__alpha': 0.001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
6,Gradient boosting,rolling_5y,0.0006763202867209073,0.026006158630618774,0.02173365632087098,0.024198889616730505,0.05237544767186719,0.2371328071270246,0.032751164444148904,0.7719128999742679,0.06566860002931207,,"{'regressor__l2_regularization': 1.0, 'regressor__learning_rate': 0.03, 'regressor__max_leaf_nodes': 7}"
6,Historical mean,rolling_5y,0.0007137006793031241,0.02671517694688029,0.022470765322852373,0.025147930974618652,0.0,,0.027043647803858147,0.003964299976360053,0.0020027999999001622,,{}
6,Lasso,rolling_5y,0.0007137006793031241,0.02671517694688029,0.022470765322852373,0.025147930974618652,0.0,,0.027043647803858147,0.015465300006326288,0.002368199988268316,11.0,{'regressor__alpha': 0.01}
6,MLP,rolling_5y,0.0009803463097986095,0.03131048242679454,0.02578105586072146,0.026184136162240235,-0.37360988748931145,-0.21644238061029314,0.03170538741641407,18.73741499998141,0.6993201000150293,97.0,"{'regressor__regressor__alpha': 0.01, 'regressor__regressor__hidden_layer_sizes': (8,), 'regressor__regressor__learning_rate_init': 0.0003, 'regressor__regressor__solver': 'adam'}"
6,Monotone linear,rolling_5y,0.0007381596578844804,0.027169093799471494,0.023089005103898594,0.026044924070736875,-0.034270639345949094,-0.5849501664805543,0.02755622157028863,0.00605690001975745,0.0035322000039741397,11.0,{}
6,OLS,rolling_5y,0.0008235378432891981,0.028697349063793298,0.025063211712183366,0.02911829766051807,-0.15389807964498736,-0.08995524052291239,0.03194946804366351,0.004585099988617003,0.0024544000043533742,11.0,{}
6,OLS oriented,rolling_5y,0.0008235378432891981,0.028697349063793298,0.025063211712183366,0.02911829766051807,-0.15389807964498736,-0.08995524052291239,0.03194946804366351,0.006081199971958995,0.0037878999719396234,11.0,{}
6,Random forest,rolling_5y,0.0006639432627535349,0.025767096513839793,0.021909586296614988,0.025563861636887272,0.0697174852042648,0.3175689915298741,0.030037511093651725,1.686075899982825,0.2241562000126578,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 20}"
6,Ridge,rolling_5y,0.000817088575683896,0.028584761249377193,0.02493984424550984,0.02891301670939852,-0.14486170376315521,-0.09265605491236203,0.03116259161738817,0.015476099972147495,0.0022066999808885157,11.0,{'regressor__alpha': 10.0}
