fold,model,feature,Shapley importance
2,Choquet 2-additive scaled-q L1,drawdown_severity,0.10000000000000013
2,Choquet 2-additive scaled-q L1,lagged_portfolio_loss_1d,0.10000000000000013
2,Choquet 2-additive scaled-q L1,liquidity_stress_20d,0.10000000000000013
2,Choquet 2-additive scaled-q L1,market_loss_1d,0.10000000000000013
2,Choquet 2-additive scaled-q L1,negative_momentum_21d,0.10000000000000013
2,Choquet 2-additive scaled-q L1,realized_volatility_20d,0.10000000000000013
2,Choquet 2-additive scaled-q L1,term_spread_10y_2y_pct,0.10000000000000013
2,Choquet 2-additive scaled-q L1,vix,0.10000000000000013
2,Choquet model aggregator,Elastic net,0.09090909090909105
2,Choquet model aggregator,Explicit interactions,0.09090909090909105
2,Choquet model aggregator,Gradient boosting,0.09090909090909105
2,Choquet model aggregator,Historical mean,0.09090909090909105
2,Choquet model aggregator,Lasso,0.09090909090909105
2,Choquet model aggregator,MLP,0.09090909090909105
2,Choquet model aggregator,Monotone linear,0.09090909090909105
2,Choquet model aggregator,OLS,0.09090909090909105
2,Choquet model aggregator,OLS oriented,0.09090909090909105
2,Choquet model aggregator,Random forest,0.09090909090909105
2,Choquet model aggregator,Ridge,0.09090909090909105
2,Fuzzy Choquet neural network,average_equity_correlation_60d,0.10000000000000013
2,Fuzzy Choquet neural network,baa_credit_spread_pct,0.10000000000000013
2,Fuzzy Choquet neural network,drawdown_severity,0.10000000000000013
2,Fuzzy Choquet neural network,lagged_portfolio_loss_1d,0.10000000000000013
2,Fuzzy Choquet neural network,liquidity_stress_20d,0.10000000000000013
2,Fuzzy Choquet neural network,market_loss_1d,0.10000000000000013
2,Fuzzy Choquet neural network,negative_momentum_21d,0.10000000000000013
2,Fuzzy Choquet neural network,realized_volatility_20d,0.10000000000000013
2,Fuzzy Choquet neural network,term_spread_10y_2y_pct,0.10000000000000013
2,Fuzzy Choquet neural network,vix,0.10000000000000013
3,Choquet 1-additive,average_equity_correlation_60d,0.01068426620228786
3,Choquet 1-additive,baa_credit_spread_pct,-5.597408834935084e-20
3,Choquet 1-additive,drawdown_severity,5.906750645259322e-19
3,Choquet 1-additive,lagged_portfolio_loss_1d,0.4623567146681316
3,Choquet 1-additive,liquidity_stress_20d,0.02526189467733856
3,Choquet 1-additive,market_loss_1d,0.4424341485907343
3,Choquet 1-additive,negative_momentum_21d,-1.0775764925425372e-18
3,Choquet 1-additive,realized_volatility_20d,0.022282036504859715
3,Choquet 1-additive,term_spread_10y_2y_pct,0.03698093935664296
3,Choquet 1-additive,vix,-1.7895574310892174e-18
3,Choquet 1-additive scaled-q,average_equity_correlation_60d,0.10000000000000013
3,Choquet 1-additive scaled-q,baa_credit_spread_pct,0.10000000000000013
3,Choquet 1-additive scaled-q,drawdown_severity,0.10000000000000013
3,Choquet 1-additive scaled-q,lagged_portfolio_loss_1d,0.10000000000000013
3,Choquet 1-additive scaled-q,liquidity_stress_20d,0.10000000000000013
3,Choquet 1-additive scaled-q,market_loss_1d,0.10000000000000013
3,Choquet 1-additive scaled-q,negative_momentum_21d,0.10000000000000013
3,Choquet 1-additive scaled-q,realized_volatility_20d,0.10000000000000013
3,Choquet 1-additive scaled-q,term_spread_10y_2y_pct,0.10000000000000013
3,Choquet 1-additive scaled-q,vix,0.10000000000000013
3,Choquet 2-additive,average_equity_correlation_60d,-2.9304060587140717e-18
3,Choquet 2-additive,baa_credit_spread_pct,-3.5297297737987875e-18
3,Choquet 2-additive,drawdown_severity,-9.612597010554628e-18
3,Choquet 2-additive,lagged_portfolio_loss_1d,0.40597503700305665
3,Choquet 2-additive,liquidity_stress_20d,2.267697339533571e-18
3,Choquet 2-additive,market_loss_1d,0.40423253342726195
3,Choquet 2-additive,negative_momentum_21d,0.017756009268382722
3,Choquet 2-additive,realized_volatility_20d,0.09251513573213757
3,Choquet 2-additive,term_spread_10y_2y_pct,0.07941071936678815
3,Choquet 2-additive,vix,0.000110565202373376
3,Choquet 2-additive L1,average_equity_correlation_60d,-7.624294078361838e-19
3,Choquet 2-additive L1,baa_credit_spread_pct,-3.622904701098264e-18
3,Choquet 2-additive L1,drawdown_severity,-5.437426013864998e-18
3,Choquet 2-additive L1,lagged_portfolio_loss_1d,0.40749044621173064
3,Choquet 2-additive L1,liquidity_stress_20d,0.001271027268559166
3,Choquet 2-additive L1,market_loss_1d,0.40440714745850126
3,Choquet 2-additive L1,negative_momentum_21d,0.01634977878177017
3,Choquet 2-additive L1,realized_volatility_20d,0.09011408621094197
3,Choquet 2-additive L1,term_spread_10y_2y_pct,0.08034292566111849
3,Choquet 2-additive L1,vix,2.4588407379591817e-05
3,Choquet 2-additive scaled-q,average_equity_correlation_60d,0.10000000000000013
3,Choquet 2-additive scaled-q,baa_credit_spread_pct,0.10000000000000013
3,Choquet 2-additive scaled-q,drawdown_severity,0.10000000000000013
3,Choquet 2-additive scaled-q,lagged_portfolio_loss_1d,0.10000000000000013
3,Choquet 2-additive scaled-q,liquidity_stress_20d,0.10000000000000013
3,Choquet 2-additive scaled-q,market_loss_1d,0.10000000000000013
3,Choquet 2-additive scaled-q,negative_momentum_21d,0.10000000000000013
3,Choquet 2-additive scaled-q,realized_volatility_20d,0.10000000000000013
3,Choquet 2-additive scaled-q,term_spread_10y_2y_pct,0.10000000000000013
3,Choquet 2-additive scaled-q,vix,0.10000000000000013
3,Choquet 2-additive scaled-q L1,average_equity_correlation_60d,0.10000000000000013
3,Choquet 2-additive scaled-q L1,baa_credit_spread_pct,0.10000000000000013
3,Choquet 2-additive scaled-q L1,drawdown_severity,0.10000000000000013
3,Choquet 2-additive scaled-q L1,lagged_portfolio_loss_1d,0.10000000000000013
3,Choquet 2-additive scaled-q L1,liquidity_stress_20d,0.10000000000000013
3,Choquet 2-additive scaled-q L1,market_loss_1d,0.10000000000000013
3,Choquet 2-additive scaled-q L1,negative_momentum_21d,0.10000000000000013
3,Choquet 2-additive scaled-q L1,realized_volatility_20d,0.10000000000000013
3,Choquet 2-additive scaled-q L1,term_spread_10y_2y_pct,0.10000000000000013
3,Choquet 2-additive scaled-q L1,vix,0.10000000000000013
3,Choquet model aggregator,Elastic net,0.09090909090909105
3,Choquet model aggregator,Explicit interactions,0.09090909090909105
3,Choquet model aggregator,Gradient boosting,0.09090909090909105
3,Choquet model aggregator,Historical mean,0.09090909090909105
3,Choquet model aggregator,Lasso,0.09090909090909105
3,Choquet model aggregator,MLP,0.09090909090909105
3,Choquet model aggregator,Monotone linear,0.09090909090909105
3,Choquet model aggregator,OLS,0.09090909090909105
3,Choquet model aggregator,OLS oriented,0.09090909090909105
3,Choquet model aggregator,Random forest,0.09090909090909105
3,Choquet model aggregator,Ridge,0.09090909090909105
3,Fuzzy Choquet neural network,average_equity_correlation_60d,0.10000000000000013
3,Fuzzy Choquet neural network,baa_credit_spread_pct,0.10000000000000013
3,Fuzzy Choquet neural network,drawdown_severity,0.10000000000000013
3,Fuzzy Choquet neural network,lagged_portfolio_loss_1d,0.10000000000000013
3,Fuzzy Choquet neural network,liquidity_stress_20d,0.10000000000000013
3,Fuzzy Choquet neural network,market_loss_1d,0.10000000000000013
3,Fuzzy Choquet neural network,negative_momentum_21d,0.10000000000000013
3,Fuzzy Choquet neural network,realized_volatility_20d,0.10000000000000013
3,Fuzzy Choquet neural network,term_spread_10y_2y_pct,0.10000000000000013
3,Fuzzy Choquet neural network,vix,0.10000000000000013
4,Choquet 1-additive,average_equity_correlation_60d,-5.524569379458181e-18
4,Choquet 1-additive,baa_credit_spread_pct,0.0
4,Choquet 1-additive,drawdown_severity,-5.872740255681948e-18
4,Choquet 1-additive,lagged_portfolio_loss_1d,0.4837192972949431
4,Choquet 1-additive,liquidity_stress_20d,0.0009559564328688228
4,Choquet 1-additive,market_loss_1d,0.45399305105052856
4,Choquet 1-additive,negative_momentum_21d,-1.1109114069568919e-17
4,Choquet 1-additive,realized_volatility_20d,0.03496956812944213
4,Choquet 1-additive,term_spread_10y_2y_pct,0.02636212709221398
4,Choquet 1-additive,vix,5.777463838579995e-19
4,Choquet 1-additive scaled-q,average_equity_correlation_60d,0.10000000000000013
4,Choquet 1-additive scaled-q,baa_credit_spread_pct,0.10000000000000013
4,Choquet 1-additive scaled-q,drawdown_severity,0.10000000000000013
4,Choquet 1-additive scaled-q,lagged_portfolio_loss_1d,0.10000000000000013
4,Choquet 1-additive scaled-q,liquidity_stress_20d,0.10000000000000013
