asset,fold,model,evaluation_structure,MSE,RMSE,MAE,Tail-weighted MAE,OOS R2,Correlation,validation RMSE,selection runtime seconds,refit runtime seconds,parameter count
AMZN,4,OLS oriented,rolling_5y,0.00014855386073212067,0.012188267339212766,0.009171429528014537,0.00992411144212803,0.5249173673284617,0.7619157483480218,0.013822737203854237,0.004988899978343397,0.0029403999797068536,8
AMZN,4,Ridge,rolling_5y,0.00014855206139213325,0.012188193524560284,0.00917140046797637,0.009924093882476111,0.524923121707204,0.7619175656610457,0.013822869943770036,0.013859900005627424,0.0021758999791927636,8
AMZN,5,Choquet 1-additive,rolling_5y,0.00016746872124924288,0.012940970645559895,0.009309382706819015,0.009996688701872583,0.6393311916883275,0.8013067596991249,0.01177531040682685,0.01647410000441596,0.010755299997981638,8
AMZN,5,Choquet 1-additive scaled-q,rolling_5y,0.00024005471936754946,0.015493699344170503,0.011633887530112854,0.012082510503663813,0.483006444916779,0.7554456864906438,0.014254603683953754,0.00794590002624318,0.005508999980520457,9
AMZN,5,Choquet 2-additive,rolling_5y,0.00015078974814362008,0.012279647720664469,0.009028699360929955,0.009651295997804024,0.6752518418789648,0.8220737096325809,0.011658830035330577,0.03432469995459542,0.03377559996442869,29
AMZN,5,Choquet 2-additive L1,rolling_5y,0.00016876400149264163,0.012990919963291346,0.009412867980784246,0.010045438608616009,0.6365416129638265,0.8023610946476615,0.011558654323267078,0.17012750002322719,0.05060009995941073,29
AMZN,5,Choquet 2-additive scaled-q,rolling_5y,0.00022613615881768547,0.015037824271405936,0.011144421599948941,0.011474448781227468,0.5129821359561946,0.7954212997499261,0.012834562383378809,0.014179699996020645,0.011815499980002642,30
AMZN,5,Choquet 2-additive scaled-q L1,rolling_5y,0.00022593353998410498,0.01503108578859508,0.011138504918204518,0.011459893043532073,0.5134185057612772,0.7948844204969824,0.012833810016682986,0.052922300004865974,0.01420710003003478,30
AMZN,5,Elastic net,rolling_5y,0.00015002557586548553,0.012248492799748283,0.009016842459873536,0.009516330001050498,0.6768976005785217,0.8253972553299102,0.011621389019613829,0.03307489998405799,0.0021927999914623797,8
AMZN,5,Lasso,rolling_5y,0.00014971894079649867,0.01223596914005992,0.00896065708024902,0.009529763474092307,0.677557984822774,0.8241455219880256,0.011546805412146761,0.01490629999898374,0.002328900038264692,8
AMZN,5,Monotone linear,rolling_5y,0.00015154199270782376,0.012310239344051104,0.009208232150718722,0.00958287922014616,0.6736317712860421,0.8276179473076234,0.011963439892210706,0.005301599972881377,0.0030322999809868634,8
AMZN,5,OLS,rolling_5y,0.00015432036325962046,0.012422574743571498,0.009272719876006556,0.009561037902863253,0.6676481369184435,0.8290699112144688,0.01213690345873882,0.003609800012782216,0.0020936999935656786,8
AMZN,5,OLS oriented,rolling_5y,0.00015432036325962046,0.012422574743571498,0.009272719876006556,0.009561037902863253,0.6676481369184435,0.8290699112144688,0.01213690345873882,0.004717600008007139,0.0031896999571472406,8
AMZN,5,Ridge,rolling_5y,0.00015542544232284501,0.012466974064416955,0.00927923480166333,0.009581549588652915,0.6652681847348343,0.8279571700003335,0.012053017157595044,0.014375400030985475,0.0021961999591439962,8
AMZN,6,Choquet 1-additive,rolling_5y,0.0001601193540099147,0.012653827642650847,0.00944642753148049,0.010283380385797352,0.5852080318225319,0.7659611460412556,0.012019281666409292,0.01666219998151064,0.011112199979834259,8
AMZN,6,Choquet 1-additive scaled-q,rolling_5y,0.0002599686204944624,0.016123542430076042,0.01253045214598153,0.012962559143555999,0.3265467723995298,0.6289436242651811,0.014856982030390804,0.00737100001424551,0.005427900003269315,9
AMZN,6,Choquet 2-additive,rolling_5y,0.000153816032170084,0.012402259155899138,0.009433919849768513,0.01030638161067622,0.6015368965507613,0.7764061166445295,0.011872205718845523,0.02972859999863431,0.03433719999156892,29
AMZN,6,Choquet 2-additive L1,rolling_5y,0.00015138670591073922,0.012303930506579562,0.009356303442049602,0.010200234167494968,0.607830108428174,0.7801951010374362,0.011880286581082648,0.1394785000011325,0.05601260002003983,29
AMZN,6,Choquet 2-additive scaled-q,rolling_5y,0.0002232198491648301,0.014940543804186985,0.011333549015475905,0.012190934293195205,0.42174510293350165,0.7019511906708479,0.014856982030390802,0.008785100013483316,0.010810200008563697,30
AMZN,6,Choquet 2-additive scaled-q L1,rolling_5y,0.0002599686091919321,0.0161235420795783,0.012530451535715874,0.012962558283819352,0.3265468016789308,0.6289436573963494,0.01485698200807042,0.039210100017953664,0.0077385000186041,30
AMZN,6,Elastic net,rolling_5y,0.00014820569416694617,0.012173976103432526,0.009277392364197508,0.0099641379595456,0.6160705746114303,0.7868979978415036,0.011814383974983213,0.0324545000330545,0.0022003999911248684,8
AMZN,6,Lasso,rolling_5y,0.00015132605246627047,0.01230146546010964,0.009476541575114947,0.010316448335955273,0.6079872322297499,0.7809655271601669,0.011861780485679293,0.014611199963837862,0.0021003999863751233,8
AMZN,6,Monotone linear,rolling_5y,0.00014945447511978733,0.012225157468097797,0.009242484601887134,0.009795727773588494,0.612835585859106,0.7874674698963947,0.01167588931502302,0.005437799962237477,0.002895299985539168,8
AMZN,6,OLS,rolling_5y,0.00014976222838887423,0.012237737878745165,0.009275847012740146,0.009826655898199886,0.6120383456692056,0.787089842285434,0.011978177226266316,0.0037432999815791845,0.002239900000859052,8
AMZN,6,OLS oriented,rolling_5y,0.00014976222838887423,0.012237737878745165,0.009275847012740146,0.009826655898199886,0.6120383456692056,0.787089842285434,0.011978177226266316,0.005180799984373152,0.00280620000557974,8
AMZN,6,Ridge,rolling_5y,0.00014976275159711032,0.012237759255562692,0.009275857601564836,0.009826691624793058,0.6120369902891807,0.7870884294845778,0.011978204069923391,0.014534400019329041,0.002122799982316792,8
JPM,0,Choquet 1-additive,rolling_5y,0.00025023256265277287,0.015818740868121357,0.008396904107949195,0.010973373237609284,0.7847649909862435,0.903090455065263,0.00508580940900917,0.024654200009535998,0.022782999963965267,8
JPM,0,Choquet 1-additive scaled-q,rolling_5y,0.0009092752164029048,0.030154190693880423,0.02039361205889518,0.02620924853725759,0.21789611502307837,0.46825696367586,0.00861995153211819,0.007820300001185387,0.005429700016975403,9
JPM,0,Choquet 2-additive,rolling_5y,0.0002731387691434316,0.016526910453664095,0.009072385001982214,0.012570354394961819,0.7650624490459719,0.8979274758455594,0.005243605964126876,0.04341729998122901,0.041223300038836896,29
JPM,0,Choquet 2-additive L1,rolling_5y,0.0002497523957821183,0.01580355642828912,0.00842921405310682,0.010988000005999435,0.7851780016657403,0.9041548478670072,0.005031939575107312,0.18438990000868216,0.09037250000983477,29
JPM,0,Choquet 2-additive scaled-q,rolling_5y,0.0009092752164029047,0.030154190693880423,0.02039361205889518,0.02620924853725759,0.21789611502307848,0.4682569636758599,0.00861995153211819,0.009974799992050976,0.006388999987393618,30
JPM,0,Choquet 2-additive scaled-q L1,rolling_5y,0.0009092752095789904,0.030154190580730076,0.020393611952157883,0.026209248333225698,0.21789612089259935,0.46825696924705373,0.008619951498284817,0.039700200024526566,0.007532499963417649,30
JPM,0,Elastic net,rolling_5y,7.312547112337447e-05,0.008551343235034743,0.005975814749750742,0.0072051672899625715,0.9371018652827584,0.9707508965261281,0.0047504804034627325,0.03365559998201206,0.0023381999926641583,8
JPM,0,Lasso,rolling_5y,7.319131097787272e-05,0.008555192047983069,0.005980970484860675,0.007210297412650601,0.9370452337975266,0.9706790011023991,0.004753540178186074,0.015233400044962764,0.0022267000167630613,8
JPM,0,Monotone linear,rolling_5y,0.0002505577947188608,0.015829017490636012,0.008171629534038168,0.01075069329203136,0.7844852459125652,0.9099471529769002,0.004935301530902818,0.0052334999782033265,0.002993699978105724,8
JPM,0,OLS,rolling_5y,7.309975160126691e-05,0.008549839273417187,0.005974246880664233,0.007204157618727423,0.9371239876696851,0.9707757144491874,0.004749470287578256,0.003929400001652539,0.0022227000445127487,8
JPM,0,OLS oriented,rolling_5y,7.309975160126691e-05,0.008549839273417187,0.005974246880664233,0.007204157618727423,0.9371239876696851,0.9707757144491874,0.004749470287578256,0.004796800028998405,0.0030683999648317695,8
JPM,0,Ridge,rolling_5y,7.310396418153333e-05,0.008550085624222329,0.005974353822698013,0.007204299825687253,0.9371203642613565,0.9707744808816552,0.004749499329461355,0.014389899966772646,0.002119000011589378,8
JPM,1,Choquet 1-additive,rolling_5y,6.955587845995069e-05,0.00834001669422494,0.006380212550562448,0.007305266707417935,0.6137760367865814,0.7861149952552016,0.015585382306987982,0.022962599992752075,0.013873999996576458,8
JPM,1,Choquet 1-additive scaled-q,rolling_5y,0.00017224639111024465,0.013124267259936635,0.010179861792622332,0.011857935014045676,0.04356489635722438,0.4569405861204161,0.02551186647037165,0.00785260001430288,0.005542600003536791,9
JPM,1,Choquet 2-additive,rolling_5y,3.8935450459294024e-05,0.006239827758784214,0.00453414673262158,0.00509027655539888,0.7838025438130751,0.8950577249209225,0.016139985049167877,0.04464360000565648,0.052762100007385015,29
JPM,1,Choquet 2-additive L1,rolling_5y,6.0105564707348043e-05,0.007752777870373176,0.005895985526400456,0.006756822444057024,0.666250934839117,0.8182579071289132,0.015413814311362387,0.21432610001647845,0.06130780000239611,29
JPM,1,Choquet 2-additive scaled-q,rolling_5y,7.775978931822463e-05,0.008818151128112095,0.00664686894251754,0.00764497523684579,0.56822205866586,0.7611158749683381,0.02551186647037165,0.009294999996200204,0.018861799966543913,30
JPM,1,Choquet 2-additive scaled-q L1,rolling_5y,0.00017224638825346888,0.013124267151101005,0.010179861720344434,0.011857934730925104,0.04356491222008585,0.45694059291685124,0.025511866388805877,0.03906260000076145,0.007619699987117201,30
JPM,1,Elastic net,rolling_5y,2.79228152302877e-05,0.005284204313828876,0.003854093948560052,0.004267765381000031,0.8449525676175988,0.9293533204932762,0.008541973220122743,0.03263039997546002,0.002459899988025427,8
JPM,1,Lasso,rolling_5y,2.7899101530668633e-05,0.0052819600084314,0.0038462319814000843,0.004263229592811382,0.8450842430309803,0.9294981805605272,0.008552821205927055,0.016055199957918376,0.002495999971870333,8
JPM,1,Monotone linear,rolling_5y,3.248239308675227e-05,0.005699332687846207,0.004173520444925948,0.004547868221020567,0.8196345316831111,0.9105156500706145,0.015751856551894778,0.0053159999661147594,0.0030747000128030777,8
JPM,1,OLS,rolling_5y,2.7932785194149286e-05,0.005285147603818581,0.003857838910313001,0.004270138517823083,0.8448972072506395,0.9293012392269908,0.00853811751481868,0.003920599992852658,0.0022379999863915145,8
JPM,1,OLS oriented,rolling_5y,2.7932785194149286e-05,0.005285147603818581,0.003857838910313001,0.004270138517823083,0.8448972072506395,0.9293012392269908,0.00853811751481868,0.005292200017720461,0.0034976000315509737,8
JPM,1,Ridge,rolling_5y,2.79325497116674e-05,0.0052851253260133195,0.0038577428287315443,0.00427006279637794,0.8448985148177272,0.9293011413361036,0.008538428288466205,0.015109799976926297,0.0022578000207431614,8
JPM,2,Choquet 1-additive,rolling_5y,9.407742690638284e-05,0.009699351880738364,0.00691944097290536,0.00842165478835699,0.7333196675185842,0.859638334479094,0.006010634671016115,0.01533169997856021,0.011937200033571571,8
JPM,2,Choquet 1-additive scaled-q,rolling_5y,0.0002019008868683083,0.014209183187935482,0.01113037157285623,0.013538196279385593,0.42767359388014803,0.6565323767622668,0.011184794550416443,0.0076979000004939735,0.005784499982837588,9
JPM,2,Choquet 2-additive,rolling_5y,7.920395495058034e-05,0.008899660384002321,0.006398587167636195,0.007876886752553708,0.7754813483463718,0.8849099421889207,0.005914210061963459,0.054606599966064095,0.05633370002033189,29
JPM,2,Choquet 2-additive L1,rolling_5y,7.542335710245859e-05,0.00868466217549414,0.006302284430150525,0.007699286362464739,0.7861981709069943,0.8917274263447382,0.005687778716438491,0.2588380000088364,0.09426420001545921,29
JPM,2,Choquet 2-additive scaled-q,rolling_5y,0.0002019008868683083,0.014209183187935482,0.011130371572856228,0.013538196279385593,0.42767359388014803,0.6565323767622671,0.007443636268362541,0.013072900008410215,0.007495300029404461,30
JPM,2,Choquet 2-additive scaled-q L1,rolling_5y,0.0002019008868683083,0.014209183187935482,0.011130371572856228,0.013538196279385593,0.42767359388014803,0.6565323767622671,0.007400255348409089,0.04513849999057129,0.006615399965085089,30
JPM,2,Elastic net,rolling_5y,6.448930209135536e-05,0.008030523151785028,0.005642925893179426,0.006465189627114398,0.8171928262841309,0.9039685135922073,0.0052850634675250755,0.03441929997643456,0.0023856000043451786,8
JPM,2,Lasso,rolling_5y,6.484811422519217e-05,0.008052832683297982,0.005664862430051941,0.006492615078168935,0.8161757051500125,0.9033856779842848,0.005282166601410843,0.01476869999896735,0.002166900027077645,8
JPM,2,Monotone linear,rolling_5y,7.058619903405342e-05,0.008401559321581525,0.0059274970924717224,0.006831284858479634,0.7999100140596681,0.8942217523014019,0.005549064951436634,0.005462499975692481,0.0030942000448703766,8
JPM,2,OLS,rolling_5y,6.504109778019864e-05,0.00806480612167451,0.005701190907585433,0.006434528623948734,0.8156286566145143,0.9028119725758907,0.005292781069796999,0.0039227999513968825,0.0021214999724179506,8
JPM,2,OLS oriented,rolling_5y,6.504109778019864e-05,0.00806480612167451,0.005701190907585433,0.006434528623948734,0.8156286566145143,0.9028119725758907,0.005292781069796999,0.004863000009208918,0.003421699977479875,8
JPM,2,Ridge,rolling_5y,6.500302395792634e-05,0.008062445284026823,0.005693856331395697,0.006434062251110428,0.8157365840942117,0.902869751719634,0.005290407402401574,0.01487079996149987,0.0021403999999165535,8
JPM,3,Choquet 1-additive,rolling_5y,8.570291127891686e-05,0.009257586687626364,0.006105982272157219,0.006846730337288911,0.49621343582515276,0.7186812432581091,0.009776472161516546,0.014966899994760752,0.012381999986246228,8
JPM,3,Choquet 1-additive scaled-q,rolling_5y,0.00017279486662682774,0.013145146124209793,0.009449864970824654,0.010254439821271994,-0.01573833217490095,0.5152159797214787,0.01419138341395361,0.007661900017410517,0.005484200024511665,9
JPM,3,Choquet 2-additive,rolling_5y,7.591009554244803e-05,0.008712639986964229,0.005678787704756669,0.006225814118474876,0.5537784463930804,0.7617150729512446,0.008861478253996058,0.054757900012191385,0.044804400007706136,29
