fold,model,evaluation_structure,MSE,RMSE,MAE,Tail-weighted MAE,OOS R2,Correlation,validation RMSE,selection runtime seconds,refit runtime seconds,parameter count,best parameters
3,Monotone linear,rolling_5y,7.548899327476025e-05,0.008688440209540505,0.006924598163716478,0.008535450471027824,-0.05255070125970329,-0.03939516192039881,0.016907275107901056,0.005891900043934584,0.0036226999945938587,11.0,{}
3,OLS,rolling_5y,9.835727431190047e-05,0.009917523597748607,0.008057624642969798,0.008437408968661651,-0.3714054666774551,0.09688447435074607,0.01688183692409119,0.003982399997767061,0.0029751999536529183,11.0,{}
3,OLS oriented,rolling_5y,9.835727431190047e-05,0.009917523597748607,0.008057624642969798,0.008437408968661651,-0.3714054666774551,0.09688447435074607,0.01688183692409119,0.006149899971205741,0.0033521000295877457,11.0,{}
3,Random forest,rolling_5y,7.2172140110024e-05,0.008495418771904302,0.006770342479544866,0.008400647802512646,-0.006303480664090033,0.03422896505814285,0.01632192903156557,1.8280751000274904,0.23272369999904186,,"{'regressor__max_depth': 3, 'regressor__min_samples_leaf': 5}"
3,Ridge,rolling_5y,9.689310977731011e-05,0.009843429777131044,0.007984742556866993,0.008412947025453851,-0.35099047184458665,0.09460812262013414,0.016836966716723526,0.017128499981481582,0.0025514999870210886,11.0,{'regressor__alpha': 10.0}
4,Choquet 1-additive,rolling_5y,8.892463917752724e-05,0.009429986170590455,0.00703280728708764,0.009283624350157105,-0.5576365128806167,-0.06857792071871292,0.011736762310755159,0.18290760001400486,0.1672569999936968,11.0,{}
4,Choquet 1-additive scaled-q,rolling_5y,5.7089467563311265e-05,0.007555757246187259,0.00551282116184845,0.007590622613443015,0.0,,0.008471602016692668,0.04598270001588389,0.04327500000363216,12.0,{}
4,Choquet 2-additive,rolling_5y,8.930061471952285e-05,0.009449900249183737,0.007092961706788703,0.009564241309497332,-0.5642222380247275,-0.06462679053420371,0.012865273171803738,0.5944845000049099,0.6194237999734469,56.0,{}
4,Choquet 2-additive L1,rolling_5y,8.658427551457883e-05,0.009305067195597183,0.006959155126360462,0.009149229735015786,-0.5166418467392135,-0.0625984342161711,0.011427352331892732,2.7886793999932706,0.8262523000012152,56.0,"{'regressor__regressor__penalty': L1Penalty(weight=0.01, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
4,Choquet 2-additive scaled-q,rolling_5y,5.7089467563311265e-05,0.007555757246187259,0.00551282116184845,0.007590622613443015,0.0,,0.008471602016692668,0.06000980001408607,0.0569215000141412,57.0,{}
4,Choquet 2-additive scaled-q L1,rolling_5y,5.7089467563299854e-05,0.007555757246186503,0.005512821161847097,0.0075906226134453405,1.999511667349907e-13,,0.008471602016691601,0.24397750000935048,0.05681829998502508,57.0,"{'regressor__penalty': L1Penalty(weight=0.001, selection=[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54])}"
4,Choquet model aggregator,rolling_5y,5.934144444570496e-05,0.007703339824109083,0.005667874743709767,0.007571317368905455,-0.039446450956935,-0.04633954398560182,0.008833992771722234,0.1547415999812074,0.0,66.0,"{'capacity': '2-additive', 'base models': ['Historical mean', 'OLS', 'OLS oriented', 'Monotone linear', 'Ridge', 'Lasso', 'Elastic net', 'Explicit interactions', 'Random forest', 'Gradient boosting', 'MLP']}"
4,Elastic net,rolling_5y,5.984335810652178e-05,0.007735848893723415,0.0056819878508187465,0.007694232713407998,-0.04823815426473366,-0.06078301763937767,0.008624023463658363,0.03534089995082468,0.0022145999828353524,11.0,"{'regressor__alpha': 0.001, 'regressor__l1_ratio': 0.75}"
4,Explicit interactions,rolling_5y,6.238353514207031e-05,0.007898324831384836,0.005941231234955745,0.007348053664911,-0.09273282454225029,0.10042610881974928,0.009882972539306522,0.01973380002891645,0.0030848999740555882,56.0,{'regressor__ridge__alpha': 10.0}
4,Fuzzy Choquet neural network,rolling_5y,6.765817275303323e-05,0.00822545881717447,0.006148992598725956,0.00887883201184831,-0.18512530666013727,-0.031743476069207834,0.012963600052025253,0.3384933999623172,0.07659459998831153,154.0,"{'regressor__alpha': 0.0001, 'regressor__hidden_layer_sizes': (32,), 'regressor__mlp_solver': 'adam'}"
