asset,model,first,second,interaction,interpretation
MSFT,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,size_spread,quality_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
MSFT,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
NVDA,Choquet 1-additive,market_excess_return,low_volatility_spread,-9.103684241636618e-18,redundant
NVDA,Choquet 1-additive,market_excess_return,momentum_spread,4.698209414103852e-18,complementary
NVDA,Choquet 1-additive,market_excess_return,quality_spread,-9.103684241636618e-18,redundant
NVDA,Choquet 1-additive,market_excess_return,sector_excess_return,-9.103684241636618e-18,redundant
NVDA,Choquet 1-additive,market_excess_return,size_spread,3.960951936813709e-18,complementary
NVDA,Choquet 1-additive,market_excess_return,value_growth_spread,4.6407466989621205e-17,complementary
NVDA,Choquet 1-additive,momentum_spread,low_volatility_spread,-1.8937397946080142e-18,redundant
NVDA,Choquet 1-additive,momentum_spread,quality_spread,-1.8937397946080142e-18,redundant
NVDA,Choquet 1-additive,quality_spread,low_volatility_spread,-5.4029408262194315e-18,redundant
NVDA,Choquet 1-additive,sector_excess_return,low_volatility_spread,-5.40294082621943e-18,redundant
NVDA,Choquet 1-additive,sector_excess_return,momentum_spread,-8.529057090219302e-19,redundant
NVDA,Choquet 1-additive,sector_excess_return,quality_spread,-5.40294082621943e-18,redundant
NVDA,Choquet 1-additive,sector_excess_return,size_spread,-1.5901631863120731e-18,redundant
NVDA,Choquet 1-additive,sector_excess_return,value_growth_spread,-5.40294082621943e-18,redundant
NVDA,Choquet 1-additive,size_spread,low_volatility_spread,-2.0166160408230384e-18,redundant
NVDA,Choquet 1-additive,size_spread,momentum_spread,3.7007434154171884e-18,complementary
NVDA,Choquet 1-additive,size_spread,quality_spread,-2.0166160408230384e-18,redundant
NVDA,Choquet 1-additive,size_spread,value_growth_spread,-2.0166160408230384e-18,redundant
NVDA,Choquet 1-additive,value_growth_spread,low_volatility_spread,-5.40294082621943e-18,redundant
NVDA,Choquet 1-additive,value_growth_spread,momentum_spread,-8.529057090219302e-19,redundant
NVDA,Choquet 1-additive,value_growth_spread,quality_spread,-5.40294082621943e-18,redundant
NVDA,Choquet 1-additive scaled-q,market_excess_return,low_volatility_spread,-6.938893903907219e-19,redundant
NVDA,Choquet 1-additive scaled-q,market_excess_return,momentum_spread,6.0137080500529315e-18,complementary
NVDA,Choquet 1-additive scaled-q,market_excess_return,quality_spread,-5.319818659662207e-18,redundant
NVDA,Choquet 1-additive scaled-q,market_excess_return,sector_excess_return,6.938893903907227e-19,complementary
NVDA,Choquet 1-additive scaled-q,market_excess_return,size_spread,-1.804112415015879e-17,redundant
NVDA,Choquet 1-additive scaled-q,market_excess_return,value_growth_spread,-1.0408340855860843e-17,redundant
NVDA,Choquet 1-additive scaled-q,momentum_spread,low_volatility_spread,1.572815951552305e-17,complementary
NVDA,Choquet 1-additive scaled-q,momentum_spread,quality_spread,2.4517425127138873e-17,complementary
NVDA,Choquet 1-additive scaled-q,quality_spread,low_volatility_spread,1.3183898417423733e-17,complementary
NVDA,Choquet 1-additive scaled-q,sector_excess_return,low_volatility_spread,2.151057110211241e-17,complementary
NVDA,Choquet 1-additive scaled-q,sector_excess_return,momentum_spread,1.896631000401309e-17,complementary
NVDA,Choquet 1-additive scaled-q,sector_excess_return,quality_spread,1.6884641832840924e-17,complementary
NVDA,Choquet 1-additive scaled-q,sector_excess_return,size_spread,4.163336342344338e-18,complementary
NVDA,Choquet 1-additive scaled-q,sector_excess_return,value_growth_spread,2.104797817518526e-17,complementary
NVDA,Choquet 1-additive scaled-q,size_spread,low_volatility_spread,-3.7007434154171884e-18,redundant
NVDA,Choquet 1-additive scaled-q,size_spread,momentum_spread,1.3877787807814454e-18,complementary
NVDA,Choquet 1-additive scaled-q,size_spread,quality_spread,2.7755575615628923e-18,complementary
NVDA,Choquet 1-additive scaled-q,size_spread,value_growth_spread,5.0885221961986346e-18,complementary
NVDA,Choquet 1-additive scaled-q,value_growth_spread,low_volatility_spread,1.040834085586084e-17,complementary
NVDA,Choquet 1-additive scaled-q,value_growth_spread,momentum_spread,-1.0639637319324416e-17,redundant
NVDA,Choquet 1-additive scaled-q,value_growth_spread,quality_spread,1.5034270125132324e-17,complementary
NVDA,Choquet 2-additive,market_excess_return,low_volatility_spread,0.01323993143390648,complementary
NVDA,Choquet 2-additive,market_excess_return,momentum_spread,-7.079523841857382e-18,redundant
NVDA,Choquet 2-additive,market_excess_return,quality_spread,-0.002819972340522313,redundant
NVDA,Choquet 2-additive,market_excess_return,sector_excess_return,0.043033922022706984,complementary
NVDA,Choquet 2-additive,market_excess_return,size_spread,-0.02205824782655992,redundant
NVDA,Choquet 2-additive,market_excess_return,value_growth_spread,0.003775989042307881,complementary
NVDA,Choquet 2-additive,momentum_spread,low_volatility_spread,9.251858538542971e-19,complementary
NVDA,Choquet 2-additive,momentum_spread,quality_spread,-1.3877787807814455e-17,redundant
NVDA,Choquet 2-additive,quality_spread,low_volatility_spread,-0.00977723561667715,redundant
NVDA,Choquet 2-additive,sector_excess_return,low_volatility_spread,0.03987109459033618,complementary
NVDA,Choquet 2-additive,sector_excess_return,momentum_spread,-5.229152134148788e-18,redundant
NVDA,Choquet 2-additive,sector_excess_return,quality_spread,0.005842317163750073,complementary
NVDA,Choquet 2-additive,sector_excess_return,size_spread,-0.027161476188168773,redundant
NVDA,Choquet 2-additive,sector_excess_return,value_growth_spread,0.021629651059921862,complementary
NVDA,Choquet 2-additive,size_spread,low_volatility_spread,-0.011189211160796714,redundant
NVDA,Choquet 2-additive,size_spread,momentum_spread,5.873078112102777e-18,complementary
NVDA,Choquet 2-additive,size_spread,quality_spread,-0.00764939210286264,redundant
NVDA,Choquet 2-additive,size_spread,value_growth_spread,-0.0009453630560821602,redundant
NVDA,Choquet 2-additive,value_growth_spread,low_volatility_spread,0.025992451485201462,complementary
NVDA,Choquet 2-additive,value_growth_spread,momentum_spread,-6.03222864877303e-19,redundant
NVDA,Choquet 2-additive,value_growth_spread,quality_spread,-0.03769482259720401,redundant
NVDA,Choquet 2-additive L1,market_excess_return,low_volatility_spread,0.012468756571286986,complementary
NVDA,Choquet 2-additive L1,market_excess_return,momentum_spread,-5.805054449916043e-19,redundant
NVDA,Choquet 2-additive L1,market_excess_return,quality_spread,-0.0024799883921545487,redundant
NVDA,Choquet 2-additive L1,market_excess_return,sector_excess_return,0.04093731435708561,complementary
NVDA,Choquet 2-additive L1,market_excess_return,size_spread,-0.021706755262877103,redundant
NVDA,Choquet 2-additive L1,market_excess_return,value_growth_spread,0.003813735462777172,complementary
NVDA,Choquet 2-additive L1,momentum_spread,low_volatility_spread,-9.714451465470119e-18,redundant
NVDA,Choquet 2-additive L1,momentum_spread,quality_spread,3.700743415417189e-18,complementary
NVDA,Choquet 2-additive L1,quality_spread,low_volatility_spread,-0.008657293899584568,redundant
NVDA,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,0.03833884465534216,complementary
NVDA,Choquet 2-additive L1,sector_excess_return,momentum_spread,4.970609678134178e-18,complementary
NVDA,Choquet 2-additive L1,sector_excess_return,quality_spread,0.005595039582155198,complementary
NVDA,Choquet 2-additive L1,sector_excess_return,size_spread,-0.026673839106924398,redundant
NVDA,Choquet 2-additive L1,sector_excess_return,value_growth_spread,0.020723748859025247,complementary
NVDA,Choquet 2-additive L1,size_spread,low_volatility_spread,-0.010836929105265083,redundant
NVDA,Choquet 2-additive L1,size_spread,momentum_spread,4.50801675120703e-18,complementary
NVDA,Choquet 2-additive L1,size_spread,quality_spread,-0.008005089310735835,redundant
NVDA,Choquet 2-additive L1,size_spread,value_growth_spread,-0.0004234488586384975,redundant
NVDA,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,0.024904162257028815,complementary
NVDA,Choquet 2-additive L1,value_growth_spread,momentum_spread,3.4468040886269284e-19,complementary
NVDA,Choquet 2-additive L1,value_growth_spread,quality_spread,-0.03534719420644845,redundant
NVDA,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,0.02159248549719396,complementary
NVDA,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,-0.019968018607356256,redundant
NVDA,Choquet 2-additive scaled-q,market_excess_return,quality_spread,0.0011726036676818047,complementary
NVDA,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,0.01958525192224498,complementary
NVDA,Choquet 2-additive scaled-q,market_excess_return,size_spread,-0.022344013151023124,redundant
NVDA,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,0.021132340209109122,complementary
NVDA,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,-0.013553564067147292,redundant
NVDA,Choquet 2-additive scaled-q,momentum_spread,quality_spread,-0.010841506401833671,redundant
NVDA,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,0.0037684730160946487,complementary
NVDA,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,0.022498576115281346,complementary
NVDA,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,-0.019207940992879247,redundant
NVDA,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,0.0014398354351883933,complementary
NVDA,Choquet 2-additive scaled-q,sector_excess_return,size_spread,-0.022899183062775146,redundant
NVDA,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,0.022027040954970586,complementary
NVDA,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,-0.01962702758563798,redundant
NVDA,Choquet 2-additive scaled-q,size_spread,momentum_spread,-0.025926703162229513,redundant
NVDA,Choquet 2-additive scaled-q,size_spread,quality_spread,-0.019175811055497004,redundant
NVDA,Choquet 2-additive scaled-q,size_spread,value_growth_spread,-0.007574257348685744,redundant
NVDA,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,0.021637596905232506,complementary
NVDA,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,0.0015489728255137737,complementary
NVDA,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,0.010466134523178397,complementary
NVDA,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,0.020303761596867413,complementary
NVDA,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,-0.01871300255134585,redundant
NVDA,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,-0.0008119670292553656,redundant
NVDA,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,0.018154301166896043,complementary
NVDA,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,-0.021337845399512192,redundant
NVDA,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,0.019557119788688185,complementary
NVDA,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,-0.011854761015987727,redundant
NVDA,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,-0.008884608690207331,redundant
NVDA,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,0.0013010675752285416,complementary
NVDA,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,0.021275157930301672,complementary
NVDA,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,-0.017894768498833143,redundant
NVDA,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,-0.0005254922382085087,redundant
NVDA,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,-0.02193964192678723,redundant
NVDA,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,0.020507278216128858,complementary
NVDA,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,-0.01843698023710273,redundant
NVDA,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,-0.025183405099989516,redundant
NVDA,Choquet 2-additive scaled-q L1,size_spread,quality_spread,-0.0179772287698622,redundant
NVDA,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,-0.005679539729426791,redundant
NVDA,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,0.020116863328646286,complementary
NVDA,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,-0.0006050688540167995,redundant
NVDA,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,0.008264000751578432,complementary
UNH,Choquet 1-additive,market_excess_return,low_volatility_spread,-1.3010426069826046e-18,redundant
UNH,Choquet 1-additive,market_excess_return,momentum_spread,6.649773324577756e-19,complementary
UNH,Choquet 1-additive,market_excess_return,quality_spread,4.365720747874966e-18,complementary
UNH,Choquet 1-additive,market_excess_return,sector_excess_return,-3.960951936813708e-18,redundant
UNH,Choquet 1-additive,market_excess_return,size_spread,6.216092455583558e-18,complementary
UNH,Choquet 1-additive,market_excess_return,value_growth_spread,-7.37257477290143e-18,redundant
UNH,Choquet 1-additive,momentum_spread,low_volatility_spread,-3.151414314691199e-18,redundant
UNH,Choquet 1-additive,momentum_spread,quality_spread,2.515349040166368e-18,complementary
UNH,Choquet 1-additive,quality_spread,low_volatility_spread,5.1752583699974746e-18,complementary
UNH,Choquet 1-additive,sector_excess_return,low_volatility_spread,2.136601081244767e-17,complementary
UNH,Choquet 1-additive,sector_excess_return,momentum_spread,1.4080172213345085e-17,complementary
UNH,Choquet 1-additive,sector_excess_return,quality_spread,8.5290570902193e-18,complementary
UNH,Choquet 1-additive,sector_excess_return,size_spread,-8.124288279158047e-18,redundant
UNH,Choquet 1-additive,sector_excess_return,value_growth_spread,2.2233372550436077e-17,complementary
UNH,Choquet 1-additive,size_spread,low_volatility_spread,2.3997008084345835e-18,complementary
UNH,Choquet 1-additive,size_spread,momentum_spread,-4.886137790668006e-18,redundant
UNH,Choquet 1-additive,size_spread,quality_spread,8.066464163292152e-18,complementary
UNH,Choquet 1-additive,size_spread,value_growth_spread,-3.671831357484241e-18,redundant
UNH,Choquet 1-additive,value_growth_spread,low_volatility_spread,3.7007434154171884e-18,complementary
UNH,Choquet 1-additive,value_growth_spread,momentum_spread,-1.0177044392397269e-17,redundant
UNH,Choquet 1-additive,value_growth_spread,quality_spread,-1.850371707708594e-18,redundant
UNH,Choquet 1-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 1-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive,market_excess_return,low_volatility_spread,0.0005946569706794343,complementary
UNH,Choquet 2-additive,market_excess_return,momentum_spread,-2.393918396847994e-17,redundant
UNH,Choquet 2-additive,market_excess_return,quality_spread,-0.011100629327716993,redundant
UNH,Choquet 2-additive,market_excess_return,sector_excess_return,0.06368936244587795,complementary
UNH,Choquet 2-additive,market_excess_return,size_spread,0.02231746968924898,complementary
UNH,Choquet 2-additive,market_excess_return,value_growth_spread,0.008489879637167668,complementary
UNH,Choquet 2-additive,momentum_spread,low_volatility_spread,-0.06280171333232454,redundant
UNH,Choquet 2-additive,momentum_spread,quality_spread,-0.02738932932332798,redundant
UNH,Choquet 2-additive,quality_spread,low_volatility_spread,-0.0035087451654258767,redundant
UNH,Choquet 2-additive,sector_excess_return,low_volatility_spread,-0.006350159195475736,redundant
UNH,Choquet 2-additive,sector_excess_return,momentum_spread,0.06329390817697363,complementary
UNH,Choquet 2-additive,sector_excess_return,quality_spread,0.015142681882767623,complementary
UNH,Choquet 2-additive,sector_excess_return,size_spread,0.05955636612719912,complementary
UNH,Choquet 2-additive,sector_excess_return,value_growth_spread,0.006775618900546368,complementary
UNH,Choquet 2-additive,size_spread,low_volatility_spread,0.004203753361462556,complementary
UNH,Choquet 2-additive,size_spread,momentum_spread,0.03435990945020169,complementary
UNH,Choquet 2-additive,size_spread,quality_spread,0.018920031986519266,complementary
UNH,Choquet 2-additive,size_spread,value_growth_spread,-0.008306632953510293,redundant
UNH,Choquet 2-additive,value_growth_spread,low_volatility_spread,-0.007630995410607163,redundant
UNH,Choquet 2-additive,value_growth_spread,momentum_spread,-7.765683888621827e-05,redundant
UNH,Choquet 2-additive,value_growth_spread,quality_spread,0.010395317451034064,complementary
UNH,Choquet 2-additive L1,market_excess_return,low_volatility_spread,-0.00028247701585842015,redundant
UNH,Choquet 2-additive L1,market_excess_return,momentum_spread,-0.0006364041053000157,redundant
UNH,Choquet 2-additive L1,market_excess_return,quality_spread,-4.078278193873695e-05,redundant
UNH,Choquet 2-additive L1,market_excess_return,sector_excess_return,0.026566006434029663,complementary
UNH,Choquet 2-additive L1,market_excess_return,size_spread,-4.0927683173162535e-05,redundant
UNH,Choquet 2-additive L1,market_excess_return,value_growth_spread,0.0007825101338348516,complementary
UNH,Choquet 2-additive L1,momentum_spread,low_volatility_spread,0.00018235317084581688,complementary
UNH,Choquet 2-additive L1,momentum_spread,quality_spread,0.00035490715605893087,complementary
UNH,Choquet 2-additive L1,quality_spread,low_volatility_spread,-0.0004899552064050151,redundant
UNH,Choquet 2-additive L1,sector_excess_return,low_volatility_spread,-0.00012928289603106522,redundant
UNH,Choquet 2-additive L1,sector_excess_return,momentum_spread,0.0006511254546743927,complementary
UNH,Choquet 2-additive L1,sector_excess_return,quality_spread,-0.00027113960556170543,redundant
UNH,Choquet 2-additive L1,sector_excess_return,size_spread,0.007775317439730876,complementary
UNH,Choquet 2-additive L1,sector_excess_return,value_growth_spread,-1.7754371531920944e-05,redundant
UNH,Choquet 2-additive L1,size_spread,low_volatility_spread,0.00019666559418279487,complementary
UNH,Choquet 2-additive L1,size_spread,momentum_spread,0.001440865086500412,complementary
UNH,Choquet 2-additive L1,size_spread,quality_spread,0.0021287951133006143,complementary
UNH,Choquet 2-additive L1,size_spread,value_growth_spread,0.0011052619686592483,complementary
UNH,Choquet 2-additive L1,value_growth_spread,low_volatility_spread,0.0010234886199261388,complementary
UNH,Choquet 2-additive L1,value_growth_spread,momentum_spread,0.0016135766270033622,complementary
UNH,Choquet 2-additive L1,value_growth_spread,quality_spread,0.001891852707187802,complementary
UNH,Choquet 2-additive scaled-q,market_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,market_excess_return,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,market_excess_return,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,market_excess_return,sector_excess_return,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,market_excess_return,size_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,market_excess_return,value_growth_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,momentum_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,momentum_spread,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,quality_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,sector_excess_return,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,sector_excess_return,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,sector_excess_return,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,sector_excess_return,size_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,sector_excess_return,value_growth_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,size_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,size_spread,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,size_spread,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,size_spread,value_growth_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,value_growth_spread,low_volatility_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,value_growth_spread,momentum_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q,value_growth_spread,quality_spread,9.25185853854297e-18,complementary
UNH,Choquet 2-additive scaled-q L1,market_excess_return,low_volatility_spread,-2.415099233562164e-09,redundant
UNH,Choquet 2-additive scaled-q L1,market_excess_return,momentum_spread,-2.376530565858144e-09,redundant
UNH,Choquet 2-additive scaled-q L1,market_excess_return,quality_spread,-2.399343119556066e-09,redundant
UNH,Choquet 2-additive scaled-q L1,market_excess_return,sector_excess_return,-2.2647062179285506e-09,redundant
UNH,Choquet 2-additive scaled-q L1,market_excess_return,size_spread,-2.4062960929382986e-09,redundant
UNH,Choquet 2-additive scaled-q L1,market_excess_return,value_growth_spread,-2.4350830574171312e-09,redundant
UNH,Choquet 2-additive scaled-q L1,momentum_spread,low_volatility_spread,-2.391850884020385e-09,redundant
UNH,Choquet 2-additive scaled-q L1,momentum_spread,quality_spread,-2.389402606328695e-09,redundant
UNH,Choquet 2-additive scaled-q L1,quality_spread,low_volatility_spread,-2.4114012832828396e-09,redundant
UNH,Choquet 2-additive scaled-q L1,sector_excess_return,low_volatility_spread,-2.2893390128064793e-09,redundant
UNH,Choquet 2-additive scaled-q L1,sector_excess_return,momentum_spread,-2.2989652561274575e-09,redundant
UNH,Choquet 2-additive scaled-q L1,sector_excess_return,quality_spread,-2.298748883837003e-09,redundant
UNH,Choquet 2-additive scaled-q L1,sector_excess_return,size_spread,-2.346733105063059e-09,redundant
UNH,Choquet 2-additive scaled-q L1,sector_excess_return,value_growth_spread,-2.3516221072291297e-09,redundant
UNH,Choquet 2-additive scaled-q L1,size_spread,low_volatility_spread,-2.4103692088569173e-09,redundant
UNH,Choquet 2-additive scaled-q L1,size_spread,momentum_spread,-2.397458410500579e-09,redundant
UNH,Choquet 2-additive scaled-q L1,size_spread,quality_spread,-2.406632397070988e-09,redundant
UNH,Choquet 2-additive scaled-q L1,size_spread,value_growth_spread,-2.4246690285186404e-09,redundant
UNH,Choquet 2-additive scaled-q L1,value_growth_spread,low_volatility_spread,-2.438634905121972e-09,redundant
UNH,Choquet 2-additive scaled-q L1,value_growth_spread,momentum_spread,-2.410999986694288e-09,redundant
UNH,Choquet 2-additive scaled-q L1,value_growth_spread,quality_spread,-2.429237306681801e-09,redundant
WMT,Choquet 1-additive,market_excess_return,low_volatility_spread,-1.1333526709715143e-17,redundant
WMT,Choquet 1-additive,market_excess_return,momentum_spread,1.8272420613622368e-17,complementary
WMT,Choquet 1-additive,market_excess_return,quality_spread,1.5728159515523054e-17,complementary
WMT,Choquet 1-additive,market_excess_return,sector_excess_return,1.850371707708594e-18,complementary
WMT,Choquet 1-additive,market_excess_return,size_spread,1.2027416100105861e-17,complementary
WMT,Choquet 1-additive,market_excess_return,value_growth_spread,2.0816681711721685e-17,complementary
WMT,Choquet 1-additive,momentum_spread,low_volatility_spread,1.457167719820518e-17,complementary
WMT,Choquet 1-additive,momentum_spread,quality_spread,1.9660199394403812e-17,complementary
WMT,Choquet 1-additive,quality_spread,low_volatility_spread,-6.938893903907235e-19,redundant
WMT,Choquet 1-additive,sector_excess_return,low_volatility_spread,1.8272420613622365e-17,complementary
WMT,Choquet 1-additive,sector_excess_return,momentum_spread,3.631354476378116e-17,complementary
